PeakID (cmd=annotatePeaks.pl /media/serlia/Storage 2/results-chipseq/rora-enrichment-found-regions-lazar-may-03-2020.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2.6746133198695525	chr12	78225801	78227200	+	0	NA	promoter-TSS (NM_172952)	promoter-TSS (NM_172952)	-155	NM_145965	268566	Mm.341742	NM_145965	ENSMUSG00000047454	Gphn	5730552E08Rik|AI662856|BC027112|C230040D23|GPH|GPHRYN|geph	gephyrin	protein-coding
2.4242640872202976	chr8	120487401	120489800	+	0	NA	promoter-TSS (NM_198671)	promoter-TSS (NM_198671)	-266	NM_198671	382034	Mm.334856	NM_198671	ENSMUSG00000031822	Gse1	2210013I18Rik|mKIAA0182	genetic suppressor element 1, coiled-coil protein	protein-coding
6.228511121918056	chr10	96620001	96622400	+	0	NA	3' UTR (NM_007569, exon 2 of 2)	3' UTR (NM_007569, exon 2 of 2)	4199	NM_007569	12226	Mm.23811	NM_007569	ENSMUSG00000036478	Btg1	AI426953|AW546738	B cell translocation gene 1, anti-proliferative	protein-coding
2.31302871927619	chr5	114775001	114775800	+	0	NA	promoter-TSS (NR_027872)	promoter-TSS (NR_027872)	260	NM_026718	68420	Mm.275554	NM_026718	ENSMUSG00000041870	Ankrd13a	1100001D10Rik|ANKRD13|AU046136	ankyrin repeat domain 13a	protein-coding
4.8493127673864365	chr8	94183201	94183400	+	0	NA	Intergenic	Intergenic	4211	NM_013602	17748	Mm.192991	NM_013602	ENSMUSG00000031765	Mt1	MT-I|Mt-1	metallothionein 1	protein-coding
0.5399662926793098	chr8	94691601	94692400	+	0	NA	intron (NM_026385, intron 1 of 3)	intron (NM_026385, intron 1 of 3)	4242	NM_026385	67801	Mm.279977	NM_026385	ENSMUSG00000031775	Pllp	0610010I06Rik|AV001002|Plapi|Tm4sf11	plasma membrane proteolipid	protein-coding
2.204662133836026	chrX	159253801	159257200	+	0	NA	promoter-TSS (NM_001346675)	promoter-TSS (NM_001346675)	-282	NM_001346675	110651	Mm.328476	NM_148945	ENSMUSG00000031309	Rps6ka3	MAPKAPK-1b|MPK-9|Rsk2|S6K-alpha3|p90RSK3|pp90RSK2	ribosomal protein S6 kinase polypeptide 3	protein-coding
11.147930848811354	chr4	137387601	137389000	+	0	NA	Intergenic	CpG	21491	NM_001126318	242711	Mm.475541	NM_001126318	ENSMUSG00000078520	Cela3a	Gm13011	chymotrypsin-like elastase family, member 3A	protein-coding
5.373703172430396	chr8	4238401	4239600	+	0	NA	exon (NM_001291777, exon 1 of 12)	exon (NM_001291777, exon 1 of 12)	260	NM_001164172	26400	Mm.3906	NM_011944	ENSMUSG00000002948	Map2k7	5930412N11Rik|JNKK 2|Jnkk2|MAPKK 7|MEK 7|Mapkk7|Mek7|Mkk7|Prkmk7|sek2	mitogen-activated protein kinase kinase 7	protein-coding
4.709870983447347	chr7	98702401	98703800	+	0	NA	promoter-TSS (NM_028410)	promoter-TSS (NM_028410)	-147	NM_001355114	72981	Mm.4428	NM_028410	ENSMUSG00000030753	Thap12	2900052B10Rik|Dap4|Prkrir|Rpkrir	THAP domain containing 12	protein-coding
4.88194809907249	chr10	86498001	86499400	+	0	NA	intron (NM_001164495, intron 1 of 6)	intron (NM_001164495, intron 1 of 6)	196	NM_001164495	27204	Mm.394931	NM_013722	ENSMUSG00000059602	Syn3	-	synapsin III	protein-coding
5.7091052532196045	chr6	72636401	72637400	+	0	NA	intron (NR_040421, intron 5 of 5)	intron (NR_040421, intron 5 of 5)	7069	NR_040421	100038714	Mm.321330	NR_040421		Gm15401	-	predicted gene 15401	ncRNA
2.305240720510483	chr6	128024201	128024400	+	0	NA	intron (NM_175414, intron 3 of 8)	intron (NM_175414, intron 3 of 8)	119278	NM_175414	109246	Mm.21814	NM_175414	ENSMUSG00000030352	Tspan9	6720474K14Rik|9430079M16Rik|AU018597|Tspan-9	tetraspanin 9	protein-coding
1.0037834992011387	chr4	40324401	40325000	+	0	NA	Intergenic	Intergenic	11468	NR_040663	75819	Mm.399244	NR_040663	ENSMUSG00000087137	4930509K18Rik	-	RIKEN cDNA 4930509K18 gene	ncRNA
3.090268687903881	chr16	32755401	32756400	+	0	NA	exon (NM_080457, exon 4 of 27)	exon (NM_080457, exon 4 of 27)	20014	NM_080457	140474	Mm.214599	NM_080457	ENSMUSG00000079620	Muc4	4933405I11Rik|Asgp	mucin 4	protein-coding
2.595991838723421	chr11	26387401	26388000	+	0	NA	intron (NM_001277273, intron 1 of 13)	intron (NM_001277273, intron 1 of 13)	616	NR_102382	67030	Mm.18875	NM_025923	ENSMUSG00000004018	Fancl	2010322C19Rik|AW554273|B230118H11Rik|Phf9|Pog|gcd	Fanconi anemia, complementation group L	protein-coding
1.8691141530871391	chr14	20846001	20846400	+	0	NA	Intergenic	MIR|SINE|MIR	9538	NM_008873	18792	Mm.4183	NM_008873	ENSMUSG00000021822	Plau	u-PA|uPA	plasminogen activator, urokinase	protein-coding
7.040329927112907	chr11	29547201	29548800	+	0	NA	promoter-TSS (NM_001163521)	promoter-TSS (NM_001163521)	40	NM_001033865	78294	Mm.180003	NM_024277	ENSMUSG00000020460	Rps27a	0610006J14Rik|Uba52|Ubb|Ubc	ribosomal protein S27A	protein-coding
0.38420678675174713	chr7	16681601	16681800	+	0	NA	Intergenic	RLTR48A|LTR|ERV1	-5995	NM_175315	101434	Mm.102767	NM_175315	ENSMUSG00000078795	Ceacam15	AA407838|C430002N04Rik	carcinoembryonic antigen-related cell adhesion molecule 15	protein-coding
10.281611302601439	chr11	97702401	97703800	+	0	NA	promoter-TSS (NM_011971)	promoter-TSS (NM_011971)	-334	NM_011971	26446	Mm.21874	NM_011971	ENSMUSG00000069744	Psmb3	AL033320|C10-II	proteasome (prosome, macropain) subunit, beta type 3	protein-coding
2.0075670033693314	chr4	142017601	142018200	+	0	NA	promoter-TSS (NR_131014)	promoter-TSS (NR_131014)	2	NR_131014	78917	Mm.139995	NR_131014	ENSMUSG00000085761	4930455G09Rik	-	RIKEN cDNA 4930455G09 gene	ncRNA
2.3820821061730384	chr19	8927601	8928600	+	0	NA	TTS (NM_024256)	TTS (NM_024256)	1256	NM_009073	19881	Mm.426094	NM_009073	ENSMUSG00000071648	Rom1	M101156|Rgsc1156|Rom-1|Rosp1|Tspan23	rod outer segment membrane protein 1	protein-coding
6.084800296253643	chr13	119603201	119617200	+	0	NA	3' UTR (NM_001370626, exon 3 of 3)	3' UTR (NM_001370626, exon 3 of 3)	-13619	NM_020279	56838	Mm.143745	NM_020279	ENSMUSG00000074715	Ccl28	CCK1|MEC|Scya28	chemokine (C-C motif) ligand 28	protein-coding
2.3185915925673077	chr8	86745201	86746600	+	0	NA	non-coding (NR_027829, exon 1 of 1)	non-coding (NR_027829, exon 1 of 1)	106	NM_009172	20437	Mm.324553	NM_009172	ENSMUSG00000036840	Siah1a	AA982064|AI853500|Sinh1a	siah E3 ubiquitin protein ligase 1A	protein-coding
6.817074640188366	chr15	31601001	31602600	+	0	NA	promoter-TSS (NM_001356313)	promoter-TSS (NM_001356313)	46	NM_007637	12465	Mm.282158	NM_007637	ENSMUSG00000022234	Cct5	CCT-epsilon|Ccte|TCP-1-epsilon|TCPE|mKIAA0098	chaperonin containing Tcp1, subunit 5 (epsilon)	protein-coding
4.18473894149065	chr17	62884601	62884800	+	0	NA	Intergenic	Intergenic	-3383	NM_207654	13640	Mm.7978	NM_010109	ENSMUSG00000048915	Efna5	AL-1|AV158822|EFL-5|Ephrin-A5|Epl7|LERK-7|RAGS	ephrin A5	protein-coding
13.301862314343452	chr8	3515401	3517000	+	0	NA	promoter-TSS (NM_001359123)	promoter-TSS (NM_001359123)	-663	NM_001359124	50767	Mm.23085	NM_015801	ENSMUSG00000004565	Pnpla6	AI661849|MSws|Nte	patatin-like phospholipase domain containing 6	protein-coding
2.9292824317884474	chr10	121475001	121476800	+	0	NA	intron (NM_138956, intron 1 of 4)	CpG	350	NM_138956	192678	Mm.41265	NM_138956	ENSMUSG00000025795	Rassf3	AW212023|AW322379	Ras association (RalGDS/AF-6) domain family member 3	protein-coding
1.3213598560541868	chr2	35256201	35257000	+	0	NA	intron (NM_001206368, intron 1 of 16)	CpG	241	NM_001206368	227753	Mm.443	NM_146120	ENSMUSG00000026879	Gsn	ADF	gelsolin	protein-coding
1.8832375257297258	chr15	6578401	6583400	+	0	NA	exon (NM_001278269, exon 1 of 17)	exon (NM_001278269, exon 1 of 17)	1053	NM_011815	23880	Mm.170905	NM_011815	ENSMUSG00000022148	Fyb	ADAP|B630013F22Rik|FYB-120/130|Fyb1|Slap130|p120/130|p120/p130	FYN binding protein	protein-coding
0.37641881220042706	chr5	141001401	141002200	+	0	NA	Intergenic	ZP3AR|Satellite|Satellite	-1204	NM_175362	108723	Mm.46187	NM_175362	ENSMUSG00000036526	Card11	0610008L17Rik|2410011D02Rik|BIMP3|CARMA1	caspase recruitment domain family, member 11	protein-coding
3.9758290431197816	chr11	83064601	83067800	+	0	NA	intron (NM_011408, intron 1 of 1)	intron (NM_011408, intron 1 of 1)	1088	NM_011408	20556	Mm.278689	NM_011408	ENSMUSG00000072620	Slfn2	Shlf2	schlafen 2	protein-coding
1.4611725663500172	chr18	14681801	14683200	+	0	NA	intron (NM_001161371, intron 1 of 8)	CpG	414	NM_009280	268996	Mm.31761	NM_009280	ENSMUSG00000037013	Ss18	D130059H17|Ssxt|Syt	SS18, nBAF chromatin remodeling complex subunit	protein-coding
10.896243320157131	chr15	76243001	76243600	+	0	NA	5' UTR (NM_001163576, exon 1 of 10)	5' UTR (NM_001163576, exon 1 of 10)	140	NM_001163575	671535	Mm.373750	NM_001163575	ENSMUSG00000063268	Parp10	ARTD10|PARP-10	poly (ADP-ribose) polymerase family, member 10	protein-coding
2.3986964616924524	chr8	122007801	122008600	+	0	NA	intron (NM_001285981, intron 10 of 12)	intron (NM_001285981, intron 10 of 12)	30176	NR_106096	102466915		NR_106096	ENSMUSG00000099140	Mir7237	Gm27482|mmu-mir-7237	microRNA 7237	ncRNA
4.000794328216996	chr5	32610601	32612000	+	0	NA	5' UTR (NM_001205133, exon 1 of 13)	5' UTR (NM_001205133, exon 1 of 13)	129	NM_001205132	22612	Mm.4558	NM_009535	ENSMUSG00000014932	Yes1	Yes|p61-Yes	YES proto-oncogene 1, Src family tyrosine kinase	protein-coding
1.8024010250916986	chr11	3289201	3292400	+	0	NA	exon (NM_001253691, exon 1 of 5)	exon (NM_001253691, exon 1 of 5)	343	NM_001253690	56218	Mm.275563	NM_019574	ENSMUSG00000020453	Patz1	8430401L15Rik|AI447519|Mazr|Patz|Zfp278	POZ (BTB) and AT hook containing zinc finger 1	protein-coding
6.022701172779004	chr3	133310401	133311000	+	0	NA	intron (NM_001293641, intron 1 of 11)	intron (NM_001293641, intron 1 of 11)	590	NM_146141	74776	Mm.210305	NM_146141	ENSMUSG00000028013	Ppa2	1110013G13Rik|Sid6306	pyrophosphatase (inorganic) 2	protein-coding
3.423247918486595	chr4	133009001	133009600	+	0	NA	Intergenic	Intergenic	-2206	NM_146155	230793	Mm.31816	NM_146155	ENSMUSG00000037692	Ahdc1	D030015G18Rik	AT hook, DNA binding motif, containing 1	protein-coding
2.627143749035895	chr11	40693401	40694200	+	0	NA	intron (NM_001199274, intron 1 of 6)	intron (NM_001199274, intron 1 of 6)	-1118	NM_134017	108645	Mm.293771	NM_134017	ENSMUSG00000042032	Mat2b	1110064C04Rik|2410018D16Rik|AI182287|AU022853|MAT-II|MATIIbeta|TGR	methionine adenosyltransferase II, beta	protein-coding
3.22858355121853	chrX	108832801	108835200	+	0	NA	promoter-TSS (NR_015493)	promoter-TSS (NR_015493)	346	NM_001081477	382236	Mm.100112	NM_001081477	ENSMUSG00000063663	Brwd3	Brodl|D030064D06Rik|Gm10452|Gm596	bromodomain and WD repeat domain containing 3	protein-coding
4.868003916740418	chr2	29787401	29788400	+	0	NA	promoter-TSS (NM_001290496)	promoter-TSS (NM_001290496)	-229	NM_001290496	227682	Mm.245739	NM_145520	ENSMUSG00000039826	Trub2	G430055L02Rik	TruB pseudouridine (psi) synthase family member 2	protein-coding
1.1007005274295807	chr1	128548801	128549000	+	0	NA	Intergenic	L1MB2|LINE|L1	43399	NM_009911	12767	Mm.1401	NM_009911	ENSMUSG00000045382	Cxcr4	CD184|CXC-R4|CXCR-4|Cmkar4|LESTR|PB-CKR|PBSF/SDF-1|Sdf1r|b2b220Clo	chemokine (C-X-C motif) receptor 4	protein-coding
3.967708798069407	chr6	39205201	39207400	+	0	NA	intron (NM_001033430, intron 1 of 19)	CpG	473	NM_001033430	338523	Mm.293175	NM_001033430	ENSMUSG00000042599	Kdm7a	A630082K20Rik|BB041802|Jhdm1d|mKIAA1718	lysine (K)-specific demethylase 7A	protein-coding
7.162860854715109	chr4	116017001	116018000	+	0	NA	exon (NM_010173, exon 1 of 15)	exon (NM_010173, exon 1 of 15)	424	NR_151700	14073	Mm.256025	NM_010173	ENSMUSG00000034171	Faah	AW412498	fatty acid amide hydrolase	protein-coding
3.9040480911675735	chr17	13542801	13549600	+	0	NA	intron (NR_045436, intron 2 of 4)	B2_Mm2|SINE|B2	7894	NR_045436	72578	Mm.46549	NR_045436	ENSMUSG00000117042	2700054A10Rik	-	RIKEN cDNA 2700054A10 gene	ncRNA
0.9345570560544729	chr7	132428401	132429200	+	0	NA	Intergenic	MLT1J2|LTR|ERVL-MaLR	-111572	NM_029935	77590	Mm.213582	NM_029935	ENSMUSG00000030930	Chst15	4631426J05Rik|BRAG|GalNAc4S-6ST|GalNAcS-6ST|MAd5|mKIAA0598	carbohydrate sulfotransferase 15	protein-coding
2.2256303429603577	chr17	57200201	57200800	+	0	NA	Intergenic	CT-rich|Low_complexity|Low_complexity	-6319	NM_019418	50930	Mm.483369	NM_019418	ENSMUSG00000005824	Tnfsf14	HVEM-L|HVEML|LIGHT|LTg|Ly113|Tnlg1d	tumor necrosis factor (ligand) superfamily, member 14	protein-coding
6.73919490352273	chr7	81788801	81789800	+	0	NA	exon (NM_001370770, exon 1 of 5)	exon (NM_001370770, exon 1 of 5)	155	NM_001370770	67290	Mm.248391	NM_026077	ENSMUSG00000025102	3110040N11Rik	AI851475	RIKEN cDNA 3110040N11 gene	protein-coding
4.92200058060033	chr18	9449201	9450600	+	0	NA	5' UTR (NM_026484, exon 1 of 10)	5' UTR (NM_026484, exon 1 of 10)	254	NM_026484	67974	Mm.86523	NM_026484	ENSMUSG00000024286	Ccny	1700025H17Rik|3110050L10Rik|4631402G10Rik|5730405I09Rik	cyclin Y	protein-coding
1.5913429940119386	chr7	110631201	110632000	+	0	NA	Intergenic	Intergenic	3943	NM_009627	11535	Mm.1408	NM_009627	ENSMUSG00000030790	Adm	AM	adrenomedullin	protein-coding
0.4198089593223163	chrX	68678201	68679600	+	0	NA	promoter-TSS (NR_033481)	promoter-TSS (NR_033481)	359	NM_001290424	14265	Mm.3451	NM_008031	ENSMUSG00000000838	Fmr1	FMRP|Fmr-1	fragile X mental retardation 1	protein-coding
2.492152161896229	chr7	90353801	90354200	+	0	NA	intron (NM_001368878, intron 2 of 19)	intron (NM_001368878, intron 2 of 19)	-32981	NM_001289585	83671	Mm.26751	NM_031394	ENSMUSG00000030616	Sytl2	AI266830|Slp2|mKIAA1597	synaptotagmin-like 2	protein-coding
2.7102155163884163	chr3	101883801	101884200	+	0	NA	intron (NM_001039371, intron 4 of 11)	intron (NM_001039371, intron 4 of 11)	40453	NM_001039371	242126	Mm.90204	NM_001039371	ENSMUSG00000033147	Slc22a15	2610034P21Rik|4930477M19|A530052I06Rik|BB219042	solute carrier family 22 (organic anion/cation transporter), member 15	protein-coding
1.8068103566765785	chr8	72474601	72475600	+	0	NA	5' UTR (NM_138585, exon 1 of 18)	5' UTR (NM_138585, exon 1 of 18)	133	NM_001359024	27967	Mm.30136	NM_138585	ENSMUSG00000052488	Cherp	5730408I11Rik|D8Wsu96e|DAN16|Scaf6	calcium homeostasis endoplasmic reticulum protein	protein-coding
6.084800296253643-2	chr13	119603201	119617200	+	0	NA	3' UTR (NM_001370626, exon 3 of 3)	3' UTR (NM_001370626, exon 3 of 3)	-13619	NM_020279	56838	Mm.143745	NM_020279	ENSMUSG00000074715	Ccl28	CCK1|MEC|Scya28	chemokine (C-C motif) ligand 28	protein-coding
3.447477161884308	chr4	137714401	137714600	+	0	NA	intron (NM_029563, intron 6 of 23)	intron (NM_029563, intron 6 of 23)	6995	NM_001331215	110351	Mm.180763	NM_029563	ENSMUSG00000041351	Rap1gap	1300019I11Rik|2310004O14Rik|AI427470|ARPP-90|Gap|Rap1GAP1|Rap1ga1	Rap1 GTPase-activating protein	protein-coding
1.5714403850336869	chr7	104291601	104292200	+	0	NA	Intergenic	RMER19B2|LTR|ERVK	-3794	NM_001310602	667823	Mm.482375	NM_001310602	ENSMUSG00000060441	Trim5	EG667823|Gm8833	tripartite motif-containing 5	protein-coding
2.2585129514336586	chr7	126147201	126147600	+	0	NA	intron (NM_028816, intron 8 of 23)	intron (NM_028816, intron 8 of 23)	53101	NM_001311143	74204	Mm.235663	NM_028816	ENSMUSG00000000131	Xpo6	2610005L19Rik|AL022631|C230091E20Rik|R75304|Ranbp20|exp6|mKIAA0370	exportin 6	protein-coding
1.566495648452214	chr5	43823801	43825200	+	0	NA	intron (NM_009763, intron 4 of 8)	intron (NM_009763, intron 4 of 8)	5607	NM_009763	12182	Mm.246332	NM_009763	ENSMUSG00000029082	Bst1	114/A10|A530073F09|BP-3|Bp3|Bsta1|CD157|Ly65	bone marrow stromal cell antigen 1	protein-coding
9.409951361268758	chr5	31201601	31202600	+	0	NA	promoter-TSS (NM_001177901)	promoter-TSS (NM_001177901)	-58	NM_001177901	101023	Mm.45033	NM_175311	ENSMUSG00000043059	Zfp513	AW990386|D430028M17Rik|Znf513	zinc finger protein 513	protein-coding
5.96509044274713	chr4	8646801	8648800	+	0	NA	Intergenic	Intergenic	-42606	NM_001277149	320790	Mm.138792	NM_001033395	ENSMUSG00000041235	Chd7	A730019I05Rik|Cycn|Cyn|Dz|Edy|Flo|GENA 47|GENA 60|Gena 52|Lda|Mt|Obt|Todo|WBE1|Whi|metis	chromodomain helicase DNA binding protein 7	protein-coding
1.2330979878479738	chr2	145718401	145720200	+	0	NA	intron (NR_033220, intron 2 of 3)	RMER1A|Other|Other	18105	NR_033220	408057	Mm.486711	NR_033220	ENSMUSG00000001768	BC039771	-	cDNA sequence BC039771	ncRNA
7.885584932565689	chr18	54990601	54991600	+	0	NA	promoter-TSS (NM_175751)	promoter-TSS (NM_175751)	-920	NM_175751	269023	Mm.192984	NM_175751	ENSMUSG00000052713	Zfp608	4932417D18Rik|D430007A19Rik|Znf608	zinc finger protein 608	protein-coding
1.2626904159784318	chr7	106650801	106651800	+	0	NA	Intergenic	Intergenic	-6655	NM_001277179	434223	Mm.276443	NM_001277179		Gm1966	-	predicted gene 1966	protein-coding
1.3897209825615089	chr18	67640801	67642000	+	0	NA	promoter-TSS (NM_001368147)	promoter-TSS (NM_001368147)	-45	NM_001081073	225659	Mm.111928	NM_001081073	ENSMUSG00000073542	Cep76	6230425F05Rik|9630013E05	centrosomal protein 76	protein-coding
4.063592592254281	chr12	85486001	85487200	+	0	NA	Intergenic	Intergenic	12710	NM_010234	14281	Mm.246513	NM_010234	ENSMUSG00000021250	Fos	D12Rfj1|c-fos|cFos	FBJ osteosarcoma oncogene	protein-coding
2.967737890034914	chr2	57116201	57117200	+	0	NA	intron (NM_001139509, intron 1 of 7)	CpG	-1662	NM_013613	18227	Mm.3507	NM_013613	ENSMUSG00000026826	Nr4a2	HZF-3|NOT|Nurr1|RNR-1|TINOR|TINUR	nuclear receptor subfamily 4, group A, member 2	protein-coding
10.012221437692642	chr11	51688401	51689400	+	0	NA	promoter-TSS (NM_025319)	promoter-TSS (NM_025319)	-266	NM_025319	66050	Mm.35693	NM_025319	ENSMUSG00000007777	0610009B22Rik	-	RIKEN cDNA 0610009B22 gene	protein-coding
1.5056752413511276	chr15	5759201	5759400	+	0	NA	Intergenic	Intergenic	262982	NR_045274	71432	Mm.291087	NR_045274	ENSMUSG00000110018	5430437J10Rik	-	RIKEN cDNA 5430437J10 gene	ncRNA
4.219352185726166	chr9	105131401	105132000	+	0	NA	exon (NM_029385, exon 1 of 3)	exon (NM_029385, exon 1 of 3)	105	NM_029385	75686	Mm.305810	NM_029385	ENSMUSG00000032565	Nudt16	2310041H06Rik|2810047L04Rik|2900006H04Rik|AI851783	nudix (nucleoside diphosphate linked moiety X)-type motif 16	protein-coding
15.482495725154877	chr17	56199801	56200000	+	0	NA	intron (NM_001360284, intron 10 of 20)	B1_Mus1|SINE|Alu	-15980	NM_080837	28106	Mm.294870	NM_080837	ENSMUSG00000019579	Mydgf	D17Wsu104e|Il25|Ly6elg	myeloid derived growth factor	protein-coding
0.0-43	chr12	73889401	73889600	+	0	NA	Intergenic	(CA)n|Simple_repeat|Simple_repeat	-11824	NM_001313920	15251	Mm.3879	NM_010431	ENSMUSG00000021109	Hif1a	AA959795|HIF-1-alpha|HIF1-alpha|HIF1alpha|MOP1|bHLHe78	hypoxia inducible factor 1, alpha subunit	protein-coding
4.335306415800005	chrX	42067601	42069200	+	0	NA	promoter-TSS (NM_001301639)	promoter-TSS (NM_001301639)	2	NR_125870	11798	Mm.259879	NM_009688	ENSMUSG00000025860	Xiap	1110015C02Rik|Aipa|Api3|Birc4|IAP3|ILP-1|MIHA	X-linked inhibitor of apoptosis	protein-coding
2.272111954244875	chr4	119359201	119361200	+	0	NA	promoter-TSS (NM_001270446)	promoter-TSS (NM_001270446)	-306	NM_001270446	73332	Mm.425204	NM_028506	ENSMUSG00000028637	Ccdc30	1700001O02Rik|1700041C02Rik|1700111D19Rik|4930445I03Rik	coiled-coil domain containing 30	protein-coding
5.142204857578039	chr11	6415201	6417200	+	0	NA	intron (NM_008907, intron 1 of 4)	CpG	333	NM_008907	268373	Mm.5246	NM_008907	ENSMUSG00000071866	Ppia	2700098C05|Cphn|CyP-18|CypA|SP18	peptidylprolyl isomerase A	protein-coding
4.30906842902803	chr18	84588601	84590400	+	0	NA	promoter-TSS (NM_001033341)	promoter-TSS (NM_001033341)	4	NM_001033341	240476	Mm.329575	NM_001033341	ENSMUSG00000048410	Zfp407	6430585N13Rik|Gm333|Gm334|Gm948|ZNF407	zinc finger protein 407	protein-coding
3.925139706581831	chr8	123477401	123478800	+	0	NA	intron (NR_028260, intron 1 of 15)	CpG	238	NM_054070	114896	Mm.287475	NM_054070	ENSMUSG00000031967	Afg3l1	1700047G05Rik|3110061K15Rik	AFG3-like AAA ATPase 1	protein-coding
0.6760926354288863	chr17	40341801	40343600	+	0	NA	Intergenic	MLTR25C|LTR|ERVK	-23493	NM_009638	11571	Mm.16781	NM_009638	ENSMUSG00000025431	Crisp1	AW324342|Aeg1|CRISP-1|SCP 1	cysteine-rich secretory protein 1	protein-coding
2.5445737385421805	chr7	13029001	13033000	+	0	NA	TTS (NM_011588)	TTS (NM_011588)	3777	NR_153796	68953	Mm.295670	NM_026885	ENSMUSG00000033916	Chmp2a	1500016L11Rik|mVps2	charged multivesicular body protein 2A	protein-coding
1.5887469798326492	chr2	94360601	94360800	+	0	NA	intron (NM_183106, intron 15 of 24)	intron (NM_183106, intron 15 of 24)	45989	NM_001355691	74569	Mm.248504	NM_183106	ENSMUSG00000027194	Ttc17	9130020K17Rik|D2Bwg1005e	tetratricopeptide repeat domain 17	protein-coding
0.4049747238556544	chr14	43986401	43987000	+	0	NA	Intergenic	Intergenic	19718	NM_001011876	630952		NM_001011876	ENSMUSG00000072598	Ang6	EG630952	angiogenin, ribonuclease A family, member 6	protein-coding
1.6839333797494571	chr9	113740801	113742000	+	0	NA	promoter-TSS (NM_001286599)	promoter-TSS (NM_001286599)	-73	NM_001286599	76499	Mm.222272	NM_029633	ENSMUSG00000033392	Clasp2	1500004F14Rik|8030404L10Rik|C77448|CLASP2beta|mKIAA0627	CLIP associating protein 2	protein-coding
7.463995808362961	chr5	100798201	100799200	+	0	NA	promoter-TSS (NM_001081107)	promoter-TSS (NM_001081107)	-59	NM_026826	68735	Mm.25585	NM_026826	ENSMUSG00000016833	Mrps18c	1110037D14Rik	mitochondrial ribosomal protein S18C	protein-coding
3.2397977958122888	chr19	47458801	47459400	+	0	NA	intron (NM_001164717, intron 1 of 13)	intron (NM_001164717, intron 1 of 13)	5311	NM_008018	14218	Mm.127560	NM_008018	ENSMUSG00000053617	Sh3pxd2a	2310014D11Rik|AA589508|AI256723|AI413738|C230050L11|EG329070|Fish|Gm5098|Sh3md1|TSK5|Tks5	SH3 and PX domains 2A	protein-coding
6.953796873490016	chr12	79297201	79297800	+	0	NA	intron (NM_001252562, intron 1 of 7)	intron (NM_001252562, intron 1 of 7)	149	NM_001252562	19363	Mm.341756	NM_009014	ENSMUSG00000059060	Rad51b	AI553500|R51H2|Rad51l1|mREC2	RAD51 paralog B	protein-coding
0.5711182057857513	chr13	52721601	52721800	+	0	NA	Intergenic	Intergenic	35505	NR_027893	105404	Mm.184173	NR_027893		BB123696	-	expressed sequence BB123696	ncRNA
5.721566143445671	chr14	45329601	45330400	+	0	NA	intron (NM_025959, intron 1 of 13)	CpG	176	NM_025959	67089	Mm.18472	NM_025959	ENSMUSG00000021832	Psmc6	2300001E01Rik|AI451058	proteasome (prosome, macropain) 26S subunit, ATPase, 6	protein-coding
